ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
223,E2,"DSM 7446, ATCC 51268, JCM 18986, NCFB 2893, NCTC 12142, CCM 4310, CCUG 29291, CCUG 29564, CCUG 34223, CCUG 36881, CIP 104688, IFO 15544, LMG 17750, LMG 19527, NBRC 15544, NCIMB 702893",1,"Aerococcus urinae",10
136284,,"CIP 104245, CCUG 29561",0,"Aerococcus urinae",10
225,,"CCUG 42038 B, CCM 7338, DSM 15634, ATCC BAA-464, CIP 106675, JCM 18987, CCUG 42038, CCUG 42038b",1,"Aerococcus urinaehominis",10
221,M1,"DSM 20340, ATCC 11563, CCM 1914, IAM 13649, JCM 20461, NCDO 1225, NCTC 8251, WDCM 00061, CCUG 4311, CIP 54.145, IAM 12302, IFO 12219, LMG 17931, NBRC 12219, NISL 7400, IMET 11154, NCIMB 11775, CECT 978",1,"Aerococcus viridans",10
11057,T2,"DSM 15272, LMG 21768, JCM 13314, CIP 108216",1,"Aeromicrobium marinum",10
280,868E,"DSM 19111, CECT 7113, LMG 23376, CIP 109539",1,"Aeromonas bivalvium",4
253,B-968,"DSM 7323, ATCC 15468, NRRL B-968, WDCM 00062, NCTC 12244, JCM 1060, BCRC 16001, CCM 4491, CCUG 25939, CECT 838, CGMCC 1.1960, CIP 76.16, GTC 00465, LMG 12160, LMG 3775, NCAIM B.01931, NCIMB 13016, CIP 110812",1,"Aeromonas caviae",10
,,,,,5
237,"256, 544","DSM 30188, ATCC 15467, IFO 13282, NBRC 13282, CCUG 25938, LMG 3755, CIP 76.15, JCM 1043, BCRC 11554, CCM 7231, CECT 4221, IAM 12334, KCTC 12487, NCIMB 13740",0,"Aeromonas caviae",5
269,P21,"DSM 17689, CCM 7146, CCUG 45377, CIP 107500, LMG 19562",1,"Aeromonas dhakensis",10
,,,,,5
258,"S181, S-181","DSM 11577, CECT 4342, LMG 16330, CIP 104608, ATCC 51929",1,"Aeromonas encheleia",4
248,J11,"DSM 6394, ATCC 49803, JCM 8355, CECT 4487, CIP 104434, LMG 12646, NCIMB 13209",1,"Aeromonas enteropelogenes",5
249,AH2,"DSM 7312, ATCC 49657, LMG 12223, JCM 8315, BCRC 15866, CCM 4368, CCUG 29544, CCUG 30367, CECT 4255, CECT 4256, CIP 103677, CNCTC 5358",0,"Aeromonas enteropelogenes",10
,,,,,15
251,NMRI-208,"CCUG 30370, DSM 9384, ATCC 49661, LMG 13083, CIP 103680",0,"Aeromonas enteropelogenes",5
283,717,"DSM 23621, CECT 7401, LMG 24681, CIP 110205",1,"Aeromonas fluvialis",4
135003,T429125,"CIP 107274",0,"Aeromonas hydrophila",5
270,Au-1D12,"DSM 17695, CCM 7147, CCUG 46211, CIP 107985, LMG 19707",1,"Aeromonas hydrophila subsp. ranae",5
242,RM,"CCUG 14453, CCM 3653, JCM 2385, LMG 9073, DSM 4881, ATCC 33907, BCRC 12211, BCRC 14129, CECT 4232, CIP 103208, LMG 7907, NCIMB 2237",1,"Aeromonas media",4
262,"848T, 848","DSM 17090, CECT 5864, LMG 22214, CCUG 50741, CIP 108676",1,"Aeromonas molluscorum",4
135632,,"CIP 63.4, ATCC 14174, NCIMB 833, CCUG 2116, RH 39",0,"Aeromonas salmonicida",5
136582,950704-2/1,"CIP 107106",0,"Aeromonas salmonicida",5
275,20,"DSM 19634, ATCC 33658, CAIM 346, CECT 894, CIP 103209, JCM 7874, LMG 3780, NCIMB 1102, NCTC 12959, GTC 02802, IMET 11051, KCTC 12266, DSM 3241",1,"Aeromonas salmonicida subsp. salmonicida",10
,,,,,5
286,A2-67,"DSM 24094, CECT 7402, LMG 24682, CIP 110203",1,"Aeromonas sanarellii",4
261,,"DSM 16559, CCUG 47378, CIP 107798, IBS S6874",1,"Aeromonas simiae",10
,,,,,5
136142,,"CIP 102812",0,"Aeromonas sobria",5
136444,"AER 14M","CIP 105791",0,"Aeromonas sobria",5
285,A2-50,"DSM 24096, CECT 7403, LMG 24683, CIP 110204",1,"Aeromonas taiwanensis",4
256,,"CCUG 56447, CIP 107763, NCIM 5147, CCM 7323, CECT 5761, DSM 17676, MTCC 3249, NCIMB 5147",0,"Aeromonas veronii",5
139077,,"CIP 104320",0,"Aeromonas veronii",10
,,,,,5
437,JC2043,"DSM 15266, KCTC 12043, IMSNU 14007, CIP 108412",1,"Aestuariibacter halophilus",10
,,,,,5
438,JC2042,"DSM 15300, KCTC 12042, IMSNU 14006, CIP 108413",1,"Aestuariibacter salexigens",10
,,,,,5
158658,DBTF-13,"KACC 19432, NBRC 113038",1,"Aestuariibius insulae",10
,,,,,4
138186,G6702,"CIP 105889, ATCC 49718",0,"Afipia broomeae",15
138266,G6703,"CIP 105915, ATCC 49719",0,"Afipia broomeae",15
1777,"Cleveland clinic foundation strain, 411m, B91-007353, F6703, G1849","CCUG 30457, DSM 7315, ATCC 49720, CIP 103516",1,"Afipia clevelandensis",10
,,,,,15
1781,34633,"DSM 17498, CCUG 45153, CIP 107022",1,"Afipia massiliensis",15
138571,"SP 17","CIP 108311",1,"Afipia quartiernordensis",15
134690,"SP 3302452","CIP 108312",1,"Afipia saintantoinensis",15
146146,B91-007287,"CCUG 30459, ATCC 49721, CIP 103518",0,"Afipia sp.",15
146147,B91-007290,"CCUG 30460, ATCC 49722, CIP 103519",0,"Afipia sp.",10
,,,,,15
146148,91B-007291,"CCUG 30461, ATCC 49723, NCTC 12725, CIP 103520",0,"Afipia sp.",10
133657,,"IAM 14998, LMG 21761, MKT 106, JCM 21469, NBRC 102603, CIP 108457",1,"Agarivorans albus",5
11752,277/49-50(8),"DSM 8324, ATCC 33384, CCUG 13227, CIP 52.106, NCTC 9710",1,"Aggregatibacter actinomycetemcomitans",15
134997,82-87,"CIP 102839",0,"Aggregatibacter actinomycetemcomitans",15
135848,901.85,"CIP 101967",0,"Aggregatibacter aphrophilus",15
136149,114.87,"CIP 102859",0,"Aggregatibacter aphrophilus",15
137131,Funagli,"CIP 70.72, ATCC 29241, CCUG 14858, NCTC 10557",0,"Aggregatibacter aphrophilus",15
137730,198.85,"CIP 101488",0,"Aggregatibacter aphrophilus",15
137889,42-86,"CIP 102120",0,"Aggregatibacter segnis",15
139181,371.84,"CIP 100870",0,"Aggregatibacter segnis",15
7249,DL-4,"DSM 14575, UCM Ac-620, VKM Ac-1804, JCM 12206, IAM 15124, IAM 15138, NBRC 103053, CIP 108057",1,"Agreia bicolorata",10
13580,,"DSM 30147, ATCC 19358, IFO 13532, NBRC 13532, NCIB 9042, CCUG 3354, IAM 12048, EX 3.24.2 (L 624), JCM 20371, BCRC 10372, CECT 4112, CIP 104325, HAMBI 1814, ICMP 5785, KACC 10798, KCTC 22091, LMG 140, NCCB 27005, NCIMB 9042, NCPPB 3001, EX 3.24.2",1,"Agrobacterium radiobacter",10
,,,,,5
13581,"A 1","CCUG 3355, DSM 30150, ATCC 4720, CCM 1000, IAM 14141, IAM 1524, NCIB 8150, JCM 21034, CIP 104335, LMG 182, NCIMB 8150",1,"Agrobacterium tumefaciens",5
13584,"B 6, B6","DSM 30205, ATCC 23308, CCM 1040, CIP B6, DSM 60574, ICPB TT 3, NBRC 102589, NCPPB 397, CCUG 725, CIP 67.1, LMG 187, IAM 13129, JCM 20845, CCEB 758, HAMBI 1811, ICMP 5856, ICPB TT3, LMG 28, NCPPB 2437, NCTC 13543",0,"Agrobacterium radiobacter",10
,,,,,5
136296,,"CIP 104327, ATCC 6466, IFO 13127, JCM 20200, CCM 1043, IAM 1527, IFO 12665, LMG 142, NBRC 12665, NCIMB 8149",0,"Agrobacterium radiobacter",10
,,,,,5
136689,90A,"CIP 107749, CCUG 51326",0,"Rhizobium massiliense",10
,,,,,5
137356,B62,"CIP 104334, ATCC 11157",0,"Agrobacterium radiobacter",5
137357,"TT134, 6-1-2","CIP 104336, ATCC 15955",0,"Agrobacterium radiobacter",10
,,,,,5
137664,C58,"CIP 104333, ATCC 33970",0,"Agrobacterium fabrum",5
137832,,"CIP 101091",0,"Agrobacterium radiobacter",10
139082,,"CIP 104326, ATCC 4718, JCM 20199, IAM 1526, IFO 12664, LMG 139, NBRC 12664",0,"Agrobacterium radiobacter",10
,,,,,5
13573,"TR3, TR 3","DSM 6772, ATCC 13335, NCPPB 1854, JCM 20918, CFBP 1317, CIP 104332, HAMBI 1812, IAM 13569, ICMP 6428, ICPB TR3, IFO 13261, LMG 13935, LMG 156, NBRC 13261",1,"Agrobacterium rubi",10
,,,,,5
13574,,"DSM 30149, ATCC 13334, ICPB TR2, IFO 13260, NBRC 13260, NCPPB 1856, JCM 20917, CIP 104331, IAM 13568, LMG 159",0,"Agrobacterium rubi",10
,,,,,5
7269,,"DSM 14598, AS 4.1717, CCTCC 001012, YIM 21741, JCM 12113, BCRC 16310, CCTCC AA 001012, CGMCC 4.1717, CIP 107976, IAM 15154, KCTC 9967, CCRC 16310",1,"Agromyces aurantiacus",10
7261,,"DSM 8595, ATCC 51762, IMET 11525, VKM Ac-1340, JCM 9083, CIP 103632, IAM 15140, IFO 15780, LMG 16155, NBRC 15780",1,"Agromyces cerinus subsp. cerinus",10
,,,,,5
7266,8,"DSM 14595, IFO 16235, NBRC 16235, VKM Ac-2085, JCM 11431, CIP 107131, IAM 15144, KCTC 13907, NCIMB 13882",1,"Agromyces luteolus",10
7265,,"DSM 20152, ATCC 14004, JCM 3346, NCIB 7206, CIP 104860, IFO 15704, KCTC 3136, NBRC 15704, NCIMB 7206, VKM Ac-1388",1,"Agromyces mediolanus",10
7270,XIL01,"DSM 15747, CIP 108592, LMG 21954, NBRC 109083, JCM 13315, IAM 15233",1,"Agromyces ulmi",10
7221,DM9,"DSM 22800, CIP 106788, VKM B-2189",1,"Albibacter helveticus",10
,,,,,5
136761,"Krier 2","CIP 67.23, JCM 20664, IAM 12587, LMG 3374",0,"Alcaligenes faecalis",5
137020,A3,"CIP 55.94, ATCC 19359, DSM 30036, NCDO 791, NCIMB 8551",0,"Alcaligenes tolerans",5
137027,A5,"CIP 55.95, ATCC 23653, NCDO 792, NCIMB 8552",0,"Alcaligenes tolerans",5
391,SK2,"DSM 11573, ATCC 700651, CIP 105606",1,"Alcanivorax borkumensis",5
394,B-5,"DSM 16502, CGMCC 1.3690",1,"Alcanivorax dieselolei",4
393,,"DSM 13974, ISO 4, CIP 107885, CECT 5388",1,"Alcanivorax venustensis",5
163774,,"JCM 30370, KCTC 42130",1,"Algibacter psychrophilus",15
175440,RHA_19,"DSM 116165",0,"Algibacter sp.",12
134476,E8R,"CIP 105725, IAM 14595, JCM 21270, ATCC 700679",1,"Algicola bacteriolytica",5
136437,"No 8R","CIP 105726, IAM 14813, JCM 21320",0,"Algicola bacteriolytica",10
,,,,,5
12675,B-10-31,"DSM 14643, JCM 11461, CIP 108220",1,"Algicola sagamiensis",10
,,,,,5
161828,,"JCM 16590, CGMCC 1.10229",1,"Algoriella xinjiangensis",10
17709,"AC-74, AC74","DSM 22703, CIP 108470, LMG 22694",1,"Algoriphagus alkaliphilus",10
,,,,,5
17704,,"DSM 23399, CCUG 47101, KMM 3958, LMG 21971, CIP 108555",1,"Algoriphagus aquimarinus",5
17705,,"CIP 108556, DSM 19830, CCUG 47095, KMM 3957, LMG 21970",1,"Algoriphagus chordae",5
17698,JC2051,"DSM 15292, IMSNU 14013, KCTC 12051, CIP 108304",1,"Algoriphagus halophilus",5
167490,XY-J91,"MCCC 1K03612, KCTC 72216",1,"Algoriphagus kandeliae",10
17700,JC2050,"DSM 15301, IMSNU 14012, KCTC 12050, CIP 108302",1,"Algoriphagus mannitolivorans",5
17699,JC2052,"DSM 15282, IMSNU 14014, KCTC 12052, CIP 108303",1,"Algoriphagus ornithinivorans",5
17703,IC025,"DSM 22686, ACAM 646, CIP 107452, LMG 21435",1,"Algoriphagus ratkowskyi",10
2906,K601,"DSM 14773, CIP 107495, CCUG 64014",1,"Alicycliphilus denitrificans",10
,,,,,5
414,TA-67,"DSM 14558, IAM 14935, NRIC 0496, JCM 21417, CIP 107723, NBRC 100859, NRIC 6496",1,"Alicyclobacillus acidiphilus",10
416,"104-IA, 104-1A","CCUG 28521, NRRL B-14509, DSM 446, ATCC 27009, CIP 106131, IFO 15652, JCM 5260, NBRC 15652, NCIB 11725, BCRC 14685, CECT 4328, KCTC 1825, NCIMB 11725, IMET 11356",1,"Alicyclobacillus acidocaldarius subsp. acidocaldarius",10
400,GD3B,"DSM 3922, ATCC 49025, CIP 106132",1,"Alicyclobacillus acidoterrestris",10
411,FR-11,"DSM 12489, CIP 107290",1,"Alicyclobacillus hesperidum subsp. hesperidum",10
424,"3A, 3AT","DSM 14955, IAM 14988, JCM 21459, CIP 108162, NBRC 100861",1,"Alicyclobacillus pomorum",10
166218,MYP11,"KCTC 62899 NBRC 113544",1,"Aliishimia ponticola",10
,,,,,4
17254,,"DSM 23419, CECT 7228, LMG 23869, CMJ 11.1",1,"Aliivibrio finisterrensis",4
17248,398,"DSM 507, ATCC 7744, JCM 18803, NCMB 1281, CCUG 13450, CAIM 329, LMG 4414, CIP 103206, NCCB 80039, BCRC 12900, CCUG 16305, CECT 524, CIP 75.08, CIP 75.8, KCTC 12272, KCTC 12386, NCIMB 1281, NRRL B-41164, NRRL B-761",1,"Aliivibrio fischeri",5
17249,395,"DSM 2168, ATCC 14546, CCM 216, NCMB 25, CIP 101047, CCUG 16311, LMG 4412, NCIMB 25",0,"Aliivibrio fischeri",5
17250,,"DSM 7151, CIP 105356, NRRL B-11177",0,"Aliivibrio fischeri",5
17251,"584, Baumann584","DSM 21555, ATCC 29985, CCUG 20283, CIP 104991, KCTC 52966, LMG 21012, NCIMB 2252",1,"Aliivibrio logei",14
,,,,,15
,,,,,5
136183,,"CIP 103204, ATCC 15382, ICPB 3537, NCIMB 1143, JCM 21188, BCRC 12912, IAM 14405, LMG 10949, LMG 4415, NBRC 103152",0,"Aliivibrio logei",15
17252,HI7751,"DSM 21110, ATCC 43839, CIP 103166, LMG 7904, NCIMB 2262",1,"Aliivibrio salmonicida",15
17253,,"DSM 22225, ATCC BAA-104, LMG 21011, LMG 24053, NCIMB 13582, NVI 88/441",1,"Aliivibrio wodanis",15
440,,"DSM 16032, ATCC BAA-284, CCUG 30811, CIP 106648",1,"Alishewanella fetalis",5
535,"WN 13","DSM 5271, ATCC 700606, JCM 12303, CIP 106702, IAM 14937, LMG 17943, NBRC 103110",1,"Alkalibacillus haloalkaliphilus",10
572,1,"DSM 485, ATCC 27647, JCM 5262, NCIB 10436, NCIB 8772, NCTC 4553, CCUG 28516, NRRL B-14309, BCRC 15419, CECT 1, CGMCC 1.3604, CIP 103410, IAM 12461, IFO 15653, KCTC 1824, KCTC 3884, LMG 17938, LMG 7120, NBRC 15653, NCIMB 10436, NCIMB 8772, NRRL NRS-1548, VTT E-87298",1,"Alkalihalobacillus alcalophilus",10
130851,GCM68,"DSM 19937, LMG 24405",1,"Alkalilactibacillus ikkensis",15
132993,H94,"DSM 24882, CGMCC 1.10800, JCM 17555",1,"Allohahella marinimesophila",15
2249,,"DSM 7252, ATCC 51267, NCFB 2890, CCUG 32997, CIP 103508, CCM 4306, NCIMB 702890, IFO 1545",1,"Alloiococcus otitis",10
138767,,"CIP 105883, LMG 11875, JCM 21822, ATCC 700741, IAM 15378, ORS 992",1,"Allorhizobium undicola",5
139548,K309,"CIP 105853, NCPPB 3554, ATCC 49767, ICMP 10752, HAMBI 1817, LMG 8750",1,"Allorhizobium vitis",5
13622,"Ag 63, Ag63","DSM 6583, NCPPB 2562, JCM 21078, IAM 14220, LMG 258, CIP 105855",0,"Allorhizobium vitis",5
139549,AA34,"CIP 105854, NCPPB 3271",0,"Allorhizobium vitis",5
7516,Cr8-25,"DSM 23737, LMG 26215, JCM 18951",1,"Alpinimonas psychrophila",15
133618,KYW147,"KCTC 22735, JCM 16339, UCCCB31",1,"Alteraurantiacibacter aestuarii",10
166460,BPTF-M16,"KCTC 62421, KACC 19609, NBRC 113190",1,"Altererythrobacter insulae",4
138332,ADT3,"CIP 106113, CCRC 19135",1,"Alterococcus agarolyticus",10
,,,,,5
140995,JDTF-113,"KCTC 52655, NBRC 112708",1,"Alteromonas aestuariivivens",4
134088,TF-22,"KCCM 41775, JCM 12188, CIP 108505, LMG 23846",1,"Alteromonas litorea",5
444,107,"DSM 6062, ATCC 27126, CCUG 16128, CIP 103198, JCM 20772, LMG 2843, NBRC 102226, IAM 12920, NCIMB 1963",1,"Alteromonas macleodii",5
158616,S35,"KCTC 52449, CGMCC 1.16029",1,"Alteromonas oceani",4
134995,,"CIP 107260, ACM 5098, Ben 102",1,"Amaricoccus veronensis",10
,,,,,5
11857,"TK3001, TK 3001","DSM 7048, ATCC 23314, JCM 7852, NCIB 9039, CCUG 2081, NCTC 2871, LMG 2122, CIP 106737, NCTC 10684, BCRC 15819, CCM 4329, CFBP 6720, IAM 15264, NCCB 26039, NCIMB 9039, VKM B-2058",1,"Aminobacter aminovorans",10
,,,,,5
11858,,"DSM 10368, ATCC 29600, NCIMB 13986, CIP 107712",0,"Aminobacter aminovorans",10
,,,,,5
13540,Z-1171,"DSM 1086, ATCC 51424, CIP 105722",1,"Aminobacter carboxidus",5
11861,IMB-1,"DSM 17455, ATCC 202197, CCUG 50580, CIP 108660, JCM 21751, DSM 15910, IAM 15301",1,"Aminobacter ciceronei",10
,,,,,5
11862,"CC 495","DSM 17454, CCUG 50579, CIP 108661, NCIMB 13798",1,"Aminobacter carboxidus",10
,,,,,5
1408,JW/BP-GSL-QD,"DSM 23721, ATCC BAA-2118, NBRC 11149",1,"Amphibacillus cookii",<12.5
1407,Y1,"DSM 24783, CGMCC 1.5123, JCM 16149",1,"Amphibacillus jilinensis",10.0
1406,Shu-P-Ggiii25-2,"DSM 21624, IAM 15428, JCM 23213, KCTC 13120, MBIC 08269, NBRC 103570",1,"Amphibacillus sediminis",10.0
13241,"FH 1894","DSM 44591, JCM 12668, NRRL B-24207, CIP 108516",1,"Amycolatopsis balhimycina",10
13252,"FH 1845, NNRL B-24209","DSM 44594, JCM 12669, NRRL B-24209, CIP 108517, NCIMB 14255",1,"Amycolatopsis decaplanina",10
13242,D2,"DSM 44409, CIP 107963, NRRL B-24117, JCM 12683, BCRC 16375, NCIMB 14256",1,"Amycolatopsis keratiniphila subsp. keratiniphila",10
13220,"Lepetit ME/83, Lepetit ME83/973, Schering 368","DSM 43304, ATCC 13685, CBS 121.63, CBS 716.72, DSM 40501, IFO 13142, IFO 13415, IMET 7651, ISP 5501, JCM 4789, KCC S-0789, LBG A 3136, NBRC 13142, NBRC 13415, NCIB 9613, NRRL B-3240, PSA 71, RIA 1376, VKM Ac-798, CIP 107074, CCUG 43144, ETH 28579, BCRC 12440, CGMCC 4.1213, IMSNU 20056, KCCM 11859, KCTC 1739, MTCC 14, NBIMCC 3395, NCIMB 9613, PCM 2320",1,"Amycolatopsis mediterranei",10
158267,SCM_MK2-4,"DSM 107509, JCM 32134, TBRC 7186",1,"Amycolatopsis oliviviridis",10
13254,1BDZ,"DSM 44832, AS 4.1729, PCM 2600, JCM 12460, CGMCC 4.1729, CIP 108399",1,"Amycolatopsis palatopharyngis",10
13247,"ARC-OV1 0181","DSM 44654, ARC OV1 0181, JCM 12673, NRRL B-24133, CIP 108184",1,"Amycolatopsis pretoriensis",10
158797,DH51B-4-3,"TBRC 6029, NBRC 112509, JCM 32589",1,"Amycolatopsis rhizosphaerae",12
13243,13.4,"DSM 44637, AS 4.1541, CIP 107102, JCM 10871, NRRL B-24150, ATCC BAA-726, CGMCC 4.1541, KCTC 19909, NBRC 100041",1,"Amycolatopsis rubida",10
13235,"A1714, K24, K24T","DSM 44468, JCM 11272, CIP 107029, KCTC 9863, NBRC 100339, NCIMB 13786",1,"Amycolatopsis sacchari",10
13239,"N-1165, T526","DSM 44574, CIP 106795, IFO 14333, JCM 10669, KCTC 9833, NBRC 14333, IMSNU 21194, NRRL B-24140, BCRC 16371, IFO (now NBRC) 14333",1,"Amycolatopsis thermoflava",10
13238,"B-2847, FH6113","DSM 44544, ATCC 21177, CIP 108212, IFO 14664, NBRC 14664, NRRL B-24205, JCM 4936, CBS 242.71, CGMCC 4.5590, IFO 12554, IMSNU 20061, NBRC 12554",1,"Amycolatopsis tolypomycina",10
171067,"AmyloB 4437",CRBIP24.84,0,"Amylolactobacillus amylophilus",15
158256,E130,"DSM 102029, LMG 29367",1,"Ancylobacter pratisalsi",4-7
17402,"YCM 11671","DSM 17131, AS 1.1761, JCM 11671, BCRC 17434, CGMCC 1.1761, CIP 108316, NCIMB 14355",1,"Ancylobacter rudongensis",10
166210,SHSM-M15,"KACC 19862, NBRC 113749",1,"Ancylomarina salipaludis",4
11380,Murayama,"DSM 5562, ATCC 12856, CIP 104007, IAM 1077, IFO 15521, JCM 9024, NBRC 15521, NRS 1589, LMG 15531, LMG 16001, NRRL NRS-1589",1,"Aneurinibacillus aneurinilyticus",10
11400,DB4,"DSM 21566, IAM 15048, JCM 21510, NBRC 102444, NCIMB 13288, CIP 108430, KCTC 13009",1,"Aneurinibacillus danicus",10
11401,"R-12870, B-1599","DSM 18919, CIP 108308, KCTC 13001, LMG 22483, Logan B-1599",1,"Aneurinibacillus terranovensis",10
11398,"L 420-91, L420-91","DSM 10154, CIP 104816, LMG 17165",1,"Aneurinibacillus thermoaerophilus",10
6156,,"DSM 15561, NCIMB 1785, CIP 108770, VKM B-1336",1,"Ancylobacter amanitiformis",5
560,MR3C,"DSM 15939, ATCC BAA-872, CIP 108338, CIP 108305",1,"Anoxybacteroides amylolyticum",10
163904,318-1,"JCM 30927, KCTC 72105, KEMB 7306-525",1,"Antarcticimicrobium luteum",15
13654,EL-219,"DSM 11445, CIP 106394",1,"Antarctobacter heliothermus",5
13653,EL-165,"DSM 11440, CIP 106396",0,"Antarctobacter heliothermus",5
134559,EL-54,"CIP 106395",0,"Antarctobacter heliothermus",5
6572,YH-15,"CCUG 53901, CIP 107675, DSM 12361, ATCC 700308, JCM 16173, LMG 18925",1,"Apilactobacillus kunkeei",10
,,,,,15
17925,B4,"CCUG 53899, ATCC BAA-207, CIP 106985, DSM 11900, CCM 4956",1,"Aquabacterium citratiphilum",10
,,,,,5
17926,B8,"DSM 11901, CCM 4957, CCUG 48318, CIP 106984, ATCC BAA-209",1,"Aquabacterium commune",5
17924,B6,"DSM 11968, CCM 4958, CCUG 48317, CIP 106983, ATCC BAA-208",1,"Aquabacterium parvum",5
11864,NKK,"DSM 11603, CIP 105610",1,"Aquamicrobium defluvii",10
11865,S1,"DSM 11099, CIP 106844",1,"Aquamicrobium lusatiense",10
,,,,,5
10437,Res-10,"DSM 6444, ATCC 49402, JCM 21435, IAM 14963, CIP 107313, NCIMB 13152",1,"Aquaspirillum arcticum",4
,,,,,5
,,,,,5-15
,,,,,6
10440,D-409,"DSM 12821, CIP 107339",0,"Aquaspirillum bipunctata",5
10443,D-425,"DSM 12824, CIP 107341",0,"Aquaspirillum elegans",10
,,,,,5
10438,,"DSM 9160, ATCC 11332, IAM 14441, IFO 13961, NBRC 13961, NCIB 9072, NRRL B-2066, CCUG 49450, JCM 21224, NCIMB 9072, NCMB 51, CIP 63.15, LMG 4392, NRRL: B-2066",1,"Aquaspirillum polymorphum",5
10439,,"DSM 11557, ATCC 15279, IFO 12013, NBRC 12013, NCIB 9508, CIP 107319, NCIMB 9508, IFO 13962",1,"Aquaspirillum putridiconchylium",15
,,,,,5
10435,,"DSM 68, ATCC 12638, CCUG 2092, NCTC 10593, LMG 3734, NRRL B-2045, CIP 63.19, JCM 20995, IAM 13944, IFO 14924, NBRC 14924, NCIMB 8658, NRRL: B-2045",1,"Aquaspirillum serpens",5
10436,Kh-4,"DSM 9156, ATCC 27641, IFO 15465, NBRC 15465, JCM 21439, CIP 105799, IAM 14967, LMG 6234",0,"Aquaspirillum serpens",5
160440,UB-MaderosW2red,"DSM 23551",0,"Aquiluna sp.",15
175327,MAR_2010_214,"DSM 116168",0,"Aquimarina sp.",12
17443,,"DSM 16957, JCM 12896, MTCC 6713, GPTSA 20, CIP 108872",1,"Aquimonas voraii",10
166153,DS48-3,"KCTC 52068, CCTCC AB 2018061",1,"Aquisediminimonas profunda",8
166152,CH68-4,"KCTC 62205, CCTCC AB 2018062",1,"Aquisediminimonas sediminicola",8
140914,P1297,"CCM 7557, LMG 28989, CCUG 67440",1,"Aquitalea pelogenes",5
166088,B29T1,"UCCCB43, CIP 110763, LMG 27745",1,"Arboricoccus pini",15
135416,,"CIP 100283",0,"Arcanobacterium haemolyticum",10
137917,,"CIP 102186",0,"Arcanobacterium haemolyticum",10
138590,77-85,"CIP 101407",0,"Arcanobacterium haemolyticum",15
203,"M401624/00/2, 001127, M 601624/00/2","DSM 15539, CCUG 44697, CIP 106850",1,"Arcanobacterium hippocoleae",10
,,,,,15
199,M1590/94/3,"DSM 10002, CCUG 38888, LMG 18722, CIP 105740",1,"Arcanobacterium phocae",10
,,,,,15
202,M430/94/2,"DSM 13483, CCUG 42575, CIP 106442",1,"Arcanobacterium pluranimalium",10
,,,,,15
139098,"LRA 077 02 87","CIP 103727, ATCC 49942",0,"Arcobacter butzleri",10
,,,,,5
2091,"A169/B, 02766","DSM 7289, ATCC 43158, CCUG 17801, LMG 7536, NCTC 11885, WDCM 00066, MCCM 00660, CIP 104014, LMG 9904, CCM 3933",1,"Arcobacter cryaerophilus",10
,,,,,5
140702,MA5,"LMG 28652, JCM 31147",1,"Arcobacter lekithochrous",4
2092,CI,"CCUG 15892, CECT 7204, DSM 7299, ATCC 33309, CCUG 15893, LMG 7604, NCTC 12251, JCM 33357, CIP 103745",1,"Arcobacter nitrofigilis",10
169719,AHE01FL,"DSM 113673",0,"Arcticimaribacter forsetii",12
5481,,"DSM 15913, CCUG 45454, CIP 106861, JCM 13508, KMM 426, LMG 19693, VKM B-2137D, LMG 19694",1,"Arenibacter latericius",5
163800,,"JCM 30464, ACCC 19750",1,"Arenimonas alkanexedens",15
159746,z29,"JCM 32091, CCTCC AB 2017067",1,"Arenimonas caeni",10
141004,HIs16-32,"NBRC 112289, TBRC 7038",1,"Arenivirga flava",5
24776,"A22/HD/4H, A22_HD_4H","DSM 26555, LMG 27985",1,"Aridibacter famidurans",15
24777,Ac_23_E3,"DSM 26558, LMG 27597",1,"Aridibacter kavangonensis",12
7596,,"DSM 15322, MTCC 3476, CMS 19Y, JCM 11496, CIP 107766, KCTC 9998",1,"Arthrobacter flavus",10
7522,168,"DSM 20124, ATCC 8010, NCIB 8907, JCM 1332, BCRC 10598, CCUG 12157, CCUG 28997, CCUG 51088, CCUG 581, CECT 388, CGMCC 1.1894, CIP 81.84, HAMBI 1863, HAMBI 88, IAM 12438, ICPB 3434, IFO 12137, IFO 12608, IMET 11240, IMSNU 20063, KCCM 40800, KCTC 9101, LMG 3813, MTCC 4446, NBIMCC 2369, NBRC 12137, NBRC 12608, NCIMB 8907, NRIC 0151, NRRL B-2979, PCM 2134, VKM Ac-1112",1,"Arthrobacter globiformis",10
,,,,,15
7627,LI2,"DSM 22825, JCM 17807, NCCB 100314",1,"Arthrobacter livingstonensis",15
7605,R-5117,"DSM 16403, LMG 22284, JCM 21771, CIP 108899, IAM 15322",1,"Arthrobacter pigmenti",10
132694,F.98.3HR.69,"DSM 15838, CCUG 38813, CIP 107337, JCM 11678, LMG 22201, NCIMB 13909",1,"Arthrobacter rhombi",10
,,,,,15
132696,R3.8,"DSM 100969",0,"Arthrobacter sp.",15
7580,,"CCUG 36790, JCM 11679, DSM 10495, CIP 104908, CUL 1808, DMMZ 1551, ATCC 700220, CCM 4575, IFM 10486, KCTC 9905, NBRC 107840",1,"Arthrobacter woluwensis",10
