ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
131347,Pf12B,"DSM 28890, NBRC 110391",1,"Desulfoplanes formicivorans",45
130524,TGB60-1,"DSM 29799, JCM 18733, KCTC 4534",1,"Desulforadius tongensis",50
11832,,"DSM 18033, JCM 13992, LAM Lam5, LAM 5",1,"Desulforamulus hydrothermalis",55
132677,Bs107,"DSM 24093, JCM 31387",1,"Desulforamulus profundi",45
,,,,,60
11823,TH-11,"DSM 12395, SMCC W459, CCUG 55205, ATCC 700427, OCM 459",1,"Desulforamulus putei",55
,,,,,55-64
11790,BSD,"DSM 3669, NBRC 112753",1,"Desulfoscipio geothermicus",50
16679,USBA-053,"DSM 22027, KCTC 5670, USBA 53",1,"Desulfosoma caldarium",50-62
,,,,,55
,,,,,57
16680,SPDX02-08,"DSM 22937, JCM 16410",1,"Desulfosoma profundi",55
158353,3408-1,"DSM 105356, VKM B-3183",1,"Desulfothermobacter acidiphilus",55
4042,TD3,"DSM 13418, JCM 12298",1,"Desulfothermus naphthae",55
,,,,,60
4041,TFISO9,"DSM 17375, JCM 13304",1,"Desulfothermus okinawensis",50
,,,,,55
140524,GSS09,"KCTC 15523, MCCC 1K01254",1,"Desulforamulus ferrireducens",50
,,,,,50-55
11792,,"DSM 574, ATCC 19858, ATCC 19998, CIP 111238, NCIMB 8395, WDCM 00081, Delft 74",1,"Desulfotomaculum nigrificans",55
11793,,"DSM 575, NCIMB 8706",0,"Desulfotomaculum nigrificans",55
11794,"Teddington Garden","DSM 7434, NCIMB 8351",0,"Desulfotomaculum nigrificans",55
11795,"Staines G","DSM 7435, NCIMB 8353",0,"Desulfotomaculum nigrificans",55
11796,Aberdeen,"DSM 7436, NCIMB 8354",0,"Desulfotomaculum nigrificans",55
11797,"Holland DT","DSM 7437, NCIMB 8355",0,"Desulfotomaculum nigrificans",55
11798,,"DSM 7438, NCIMB 8788",0,"Desulfotomaculum nigrificans",55
11799,2133,"DSM 7453, ATCC 7946, NCA 3750",0,"Desulfotomaculum nigrificans",45
11828,CO-1-SRB,"DSM 14880, VKM B-2319",0,"Desulfotomaculum nigrificans",55
11807,MFHB1,"DSM 7440, NCIMB 12326",0,"Desulfotomaculum sp.",50
11808,MFHL2,"DSM 7441, NCIMB 12327",0,"Desulfotomaculum sp.",50
11809,MFHM3,"DSM 7442, NCIMB 12328",0,"Desulfotomaculum sp.",50
11810,MFHG4,"DSM 7443, NCIMB 12329",0,"Desulfotomaculum sp.",50
11811,MTS5,"DSM 7474",0,"Desulfotomaculum sp.",55
11812,SDN4,"DSM 7475",0,"Desulfotomaculum sp.",55
11813,TDS2,"DSM 7476",0,"Desulfotomaculum sp.",55
11814,T93B,"DSM 8775",0,"Desulfotomaculum sp.",65
11815,"Mechichi-2001, BNS8","DSM 14812",0,"Desulfotomaculum sp.",55
23184,WW1,"DSM 15631",0,"Desulfotomaculum sp.",65
11831,RE35E1,"DSM 16058, JCM 14019",1,"Desulfotruncus alcoholivorax",45
,,,,,50
23186,LINDBHT1,"DSM 23769, JCM 17209",1,"Desulfovectis peckii",50-65
,,,,,55
,,,,,57.5
,,,,,60
16849,RL80JIV,"DSM 16036, JCM 13928",1,"Desulfovirgula thermocuniculi",61-80
,,,,,69-72
,,,,,70
170507,Ax17,"DSM 111878, ATCC TSD-233",1,"Desulfovulcanus ferrireducens",60
4179,A63,"DSM 5264, ATCC 51451",1,"Desulfurella acetivorans",55
132457,TR1,"DSM 29984, JCM 30680",1,"Desulfurella amilsii",50
4183,K-119,"DSM 10409, ATCC 700655",1,"Desulfurella kamchatkensis",50
4180,RH-8,"DSM 8415",1,"Desulfurella multipotens",55
4182,U-8,"DSM 10410, ATCC 700656",1,"Desulfurella propionica",50
4181,T-1,"DSM 11321",0,"Desulfurella sp.",55
11840,RA50E1,"DSM 16022, JCM 14018",1,"Desulfurispora thermophila",50
,,,,,60
17643,SL22,"DSM 15668, JCM 12129",1,"Desulfurobacterium atlanticum",70
161268,,"JCM 12825",1,"Desulfurobacterium crinifex",60
17642,NE1206,"DSM 15218, CIP 107649",0,"Desulfurobacterium crinifex",60
140298,K6013,"DSM 101677, MCCC 1A01868",1,"Desulfurobacterium indicum",65
17644,SL17,"DSM 15522, JCM 12127",1,"Desulfurobacterium pacificum",75
17641,BSA,"DSM 11699",1,"Desulfurobacterium thermolithotrophum",70
160479,HR11,"DSM 100454",0,"Desulfurobacterium thermolithotrophum",70
132728,,"DSM 3822, JCM 9188",1,"Desulfurococcus amylolyticus",90
4199,Z-1312,"DSM 16532, JCM 13383, VKM V-2316",0,"Desulfurococcus amylolyticus",63-89
,,,,,80
,,,,,82
4200,1221n,"DSM 18924, JCM 16383, VKM B-2413",0,"Desulfurococcus amylolyticus",65-87
,,,,,82
,,,,,85
4198,O7/1,"DSM 2162, ATCC 35584, JCM 9187",1,"Desulfurococcus mucosus",85
4197,"Hvv 3/9","DSM 2161, ATCC 35582, JCM 9186",0,"Desulfurococcus mucosus",85
158336,1512,"DSM 22426",0,"Dictyoglomus sp.",70
4239,H-6-12,"DSM 3960, ATCC 35947",1,"Dictyoglomus thermophilum",51
,,,,,70
,,,,,73-78
,,,,,80
4240,Z-1310,"DSM 6724",1,"Dictyoglomus turgidum",72
,,,,,75
,,,,,80
4241,AUCNM-A-593,"DSM 43672, ATCC 35013, AUCNM A-593, CIP 104188, IFO 15801, JCM 6166, NBRC 15801, VKM Ac-593, CCUG 44488, NCIMB 11744, IMV 195, CECT 4617, IFO 15529, IMSNU 21250, KCTC 9950, LMG 5361, NBRC 15529, NRRL B-16941, PCM 2292",1,"Dietzia maris",45
23455,S69,"DSM 25762, VKM B-2760",1,"Dissulfuribacter thermophilus",60
,,,,,61
140917,Sh68,"JCM 19990, VKM B-2854",1,"Dissulfurimicrobium hydrothermale",50
,,,,,50-52
132569,SH388,"DSM 100025, VKM B-2960",1,"Dissulfurirhabdus thermomarina",50
169772,T55J,"DSM 110365, NBRC 114245",1,"Dissulfurispira thermophila",55
134480,A3,"CIP 108692",1,"Dokdonella fugitiva",45
,,,,,55
229,2991-95,"DSM 15742, ATCC BAA-56, CCM 4936, CIP 106314, CCUG 39307",1,"Dolosicoccus paucivorans",45
135484,"Östersund A2148","CIP 106315, CCUG 33205",0,"Dolosicoccus paucivorans",45
138336,,"CIP 106316, CCUG 38699",0,"Dolosicoccus paucivorans",45
135725,"R-91/1468, R91/1468","CIP 104051, ATCC 51524, IFO 15550, NCFB 2975, LMG 19521, KCTC 15002, CCUG 33392, LMG 15126, NBRC 15550, NCIMB 702975",1,"Dolosigranulum pigrum",45
12516,,"DSM 22835, CCUG 17996, CIP 107043, LMG 11519, JCM 16697, CDC F9047",1,"Dysgonomonas capnocytophagoides",45
12515,,"DSM 22811, ATCC BAA-286, CCUG 42882, CIP 106420, JCM 16698",1,"Dysgonomonas gadei",45
4356,"GA 77-52, 1976-78","CCUG 18764, CECT 885, DSM 13697, ATCC 33202, CDC 1976-78, JCM 16934, JCM 1680, CGMCC 1.1873, CIP 81.96, KCTC 12264, LMG 7860, NBRC 105724, NCIMB 13272, NCTC 12122",1,"Edwardsiella ictaluri",45
23553,skLN1,"DSM 27172, NBRC 109614",1,"Effusibacillus lacus",45
434,MP4,"DSM 22757, CIP 109385, NCIMB 14276",1,"Effusibacillus pohliae",55
10458,333/54-55,"DSM 8340, ATCC 23834, KCTC 15198, CCUG 2138, JCM 12952, CIP 70.75, LMG 15557, LMG 3978, LMG 7827, NCTC 10596",1,"Eikenella corrodens",45
17879,"DQ417339, TU-7","DSM 17972, CIP 109115",1,"Elioraea tepidiphila",45-50
,,,,,47.5
,,,,,50
167902,,"KCTC 62323, YIM 72297, CCTCC AB 2017169",1,"Elioraea thermophila",45-60
,,,,,55
136559,PINT,"CIP 106814",0,"Elizabethkingia meningoseptica",45
136963,,"CIP 108652, NTU 870424-IL",0,"Elizabethkingia meningoseptica",45
136964,"LDVH AR107","CIP 108654",0,"Elizabethkingia meningoseptica",45
5507,W3-B1,"CCUG 58416, JCM 11413, DSM 14571, CIP 108250, GTC 862, KCTC 12492, BCRC 17371",1,"Elizabethkingia miricola",45
139610,"LDVH 337.01","CIP 108653",0,"Elizabethkingia miricola",45
16401,KM-4927,"DSM 41855, CIP 108319, JCM 11712, NRRL B-24202, NBRC 100760",1,"Embleya scabrispora",45
136020,539-85,"CIP 101742",0,"Empedobacter brevis",45
136167,,"CIP 103083",0,"Empedobacter brevis",45
137979,,"CIP 102377",0,"Empedobacter brevis",45
138534,Lc04,"CIP 107894, LMG 21331, CFN E1007",0,"Ensifer morelensis",45
13570,MexA1,"DSM 15007, ATCC BAA-532, CIP 108390, CFNEI 156",1,"Ensifer americanus",45
13548,,"DSM 5851, ATCC 35423, LMG 6217, USDA 205, CCUG 27877, JCM 20967, HAMBI 2075, IAM 13625, ICMP 11139, IFO 14780, NBRC 14780, NCIMB 12104, NRRL B-14241, NRRL B-14594, OUT 30005, CIP 107333, ORS 669T",1,"Ensifer fredii",45
134680,,"CIP 108026, CCBAU 71714, AS 1.3046",1,"Ensifer meliloti",45
137409,,"CIP 107334, HAMBI 1809, ATCC 700748, LMG 16580, ICMP 15023, ORS 504",0,"Ensifer medicae",45
13546,3D0a2,"DSM 30135, ATCC 9930, CCUG 27879, LMG 6133, JCM 20682, CFBP 5561, HAMBI 2148, IAM 12611, ICMP 12623, IFO 14782, NBRC 14782, NCAIM B.01520, NRRL L-45, NZP 4027, OUT 30010, USDA 1002, CIP 107332, ORS 665T",1,"Ensifer meliloti",45
13551,,"DSM 11273, LMG 7837, ORS 609, CIP 107336, ATCC 51690, ORS 609T",1,"Ensifer saheli",45
166451,"GDMCC1.1427, 90028","CCTCC AB 2018173, CNCTC 7649",1,"Enterobacter chuandaensis",45-50
4384,R18-2,"DSM 26271, CGMCC 1.10322, LMG 25706",1,"Enterobacter mori",50-70
,,,,,65
159819,GDMCC1.1217,"CCTCC AB 2017104, KCTC 52994, WCHECl WCHECL1597",1,"Enterobacter sichuanensis",45-50
5334,,"DSM 11492, CCUG 44928, CIP 108239, AS 2",1,"Enterococcus asini",45
5351,"SS-1777, SS 1777, 2215-02","DSM 19114, ATCC BAA-1240, CCUG 51564, CCM 7399, CIP 109321",1,"Enterococcus caccae",45
5343,,"DSM 17029, CCUG 46666, CIP 108093, LMG 12316, NBRC 100695",1,"Enterococcus canis",45
5272,"CA 2","DSM 7370, ATCC 49996, CCM 4239, CCUG 30567, CIP 103525, CCM 439",0,"Enterococcus casseliflavus",45
140476,ETRF1,"LMG 28312, CCUG 65857",1,"Enterococcus crotali",45
166242,63-4,"NCIMB 15178, CCM 8922",1,"Enterococcus dongliensis",45
137296,"UV 202","CIP 105575",0,"Enterococcus faecalis",45
135032,1641/97,"CIP 107387",0,"Enterococcus faecium",45
136576,GR.E.F.,"CIP 107023",0,"Enterococcus faecium",45
5314,"F87/276, PB21","DSM 24841, ATCC 49573, JCM 8728, CCUG 18658, NCTC 12359, NCDO 2313, BCRC 15477, CCM 4054, CECT 970, CGMCC 1.2517, CGMCC 1.9125, CIP 103013, DSM 20628, LMG 13129, NBRC 100675, NCIMB 702313, NCTC 11428, VTT E-97776, LMG 11207",1,"Enterococcus gallinarum",45
5337,PQ1,"DSM 15689, ATCC BAA-350, CCUG 45553, CIP 107662, CCM 7168, NBRC 100696",1,"Enterococcus gilvus",45
5341,"Svec 440, 440","CCUG 45916, DSM 15920, CCM 4851, LMG 19487, CIP 107129",1,"Enterococcus haemoperoxidus",45
5344,,"DSM 17122, CCUG 48100, CIP 108559, LMG 12317",1,"Enterococcus hermanniensis",45
166241,190-7,"NCIMB 15200, CCM 8949",1,"Enterococcus hulanensis",45
5342,"TP 1.5","DSM 15952, CCUG 50447, LMG 22039, CIP 108583",1,"Enterococcus italicus",45
135748,,"CIP 108605, CCM 7220, LMG 21727",0,"Enterococcus italicus",45
5317,6,"DSM 20681, ATCC 43197, NCDO 846, CCUG 30572, CCM 4056, JCM 8730, BCRC 17125, CECT 971, CGMCC 1.2493, CIP 103012, HAMBI 1569, KCTC 3641, LMG 10747, NBRC 100489, NCIMB 700846, NCTC 12365",1,"Enterococcus malodoratus",45
138613,,"CIP 105126, NCTC 12366, ATCC 49613, NCDO 847",0,"Enterococcus malodoratus",45
5340,"Svec 330, 330","DSM 15919, CCM 4856, LMG 19486, CCUG 45913, CIP 107130",1,"Enterococcus moraviensis",45
166240,94-2,"NCIMB 15180, CCM 8920, LMG 31180",1,"Enterococcus nangangensis",45
5335,JLB-1,"CCUG 48923, KCTC 3818, DSM 14726, ATCC BAA-412, CIP 108361, NBRC 100711",1,"Enterococcus phoeniculicola",45
164673,241-2-2,"JCM 33833, CCM 8921, LMG 31181, NCIMB 15185",1,"Enterococcus pingfangensis",45
5326,"1789/79, 1789-79","DSM 5633, ATCC 49427, NCTC 12192, CCUG 29292, CIP 103329, LMG 12888, JCM 8733, NBRC 100492, CCM 4216, CDC 1789-79, NCAIM B.02061, NCIMB 12901, VTT E-97812",1,"Enterococcus raffinosus",45
164674,85-4,"JCM 33834, CCM 8923, LMG 31183, NCIMB 15179",1,"Enterococcus songbeiensis",45
158309,MN05,"DSM 104047, CGMCC 1.15942",1,"Enterococcus wangshanyuanii",45
23549,PB3-7B,"DSM 25520, NCAIM B 02512",1,"Eoetvoesiella caeni",55
230,M1832/95/2,"CIP 106310, ATCC BAA-57, CCM 4939, DSM 15696, CCUG 38207",1,"Eremococcus coleocola",45
134554,M923/98/1,"CIP 106311, CCUG 39488",0,"Eremococcus coleocola",45
5367,,"DSM 5055, ATCC 19414, NCTC 8163, CCUG 221, CIP 105957",1,"Erysipelothrix rhusiopathiae",45
134525,"SVA B542-Hj","CIP 105958, CCUG 34341",0,"Erysipelothrix rhusiopathiae",45
136463,"NEQAS 5109","CIP 105959, CCUG 39724",0,"Erysipelothrix rhusiopathiae",45
136983,,"CIP 104872, NCTC 4500, CIP 104731",0,"Erysipelothrix rhusiopathiae",45
137743,791-82,"CIP 100158",0,"Erysipelothrix rhusiopathiae",45
5371,T-305,"DSM 14972, ATCC 43339, CCUG 31352, CIP 105960, JCM 8533",1,"Erysipelothrix tonsillarum",45
138277,T-278,"CIP 105961, ATCC 43338, CCUG 31353, JCM 8534",0,"Erysipelothrix tonsillarum",45
134092,"SW110, SW-110","KCCM 41818, JCM 12189, CGMCC 1.8484, CIP 108636",1,"Qipengyuania aquimaris",45
172311,,"CIP 107217",0,"Qipengyuania citrea",45
5393,ALC-2,"DSM 12079, CIP 108282, ATCC BAA-386",1,"Erythrobacter cryptus",45
,,,,,50
,,,,,55
5390,ALC-3,"DSM 12080, CIP 108283",0,"Erythrobacter cryptus",45
,,,,,50
5381,T4,"DSM 8509, IAM 14332, CIP 106926",1,"Erythrobacter litoralis",45
5380,,"DSM 6997, ATCC 33941, IAM 14242, IFO 14126, JCM 6170, NBRC 14126, OCh 101, CECT 5010, CGMCC 1.8459, CIP 104268, KCTC 2829, LMG 3982, LMG 5510, NCIMB 2174",1,"Erythrobacter longus",45
136909,022-2-9,"CIP 107841",0,"Qipengyuania vulgaris",45
1132,"PN 102, VP 395","DSM 8720, ATCC 700162, CIP 105301",1,"Evansella clarkii",55
1111,"JaH, Ja H","DSM 9768, ATCC 700130, CIP 105292",1,"Evansella vedderi",55
137842,"R 555","CIP 101227",0,"Exiguobacterium acetylicum",45
18107,H2,"DSM 14480, CIP 107163, KCTC 3809, CCUG 47137",1,"Exiguobacterium antarcticum",45
139099,"LRA 143 06 89","CIP 103729, ATCC 49676, CCUG 35409",0,"Exiguobacterium aurantiacum",45
18115,T-2-2,"DSM 17272, JCM 12280, NCIMB 13980, CCUG 51936, CIP 108684, CIP 108634",1,"Exiguobacterium oxidotolerans",45
18119,10c,"DSM 17289, CCUG 50949, CNCM I-2962",1,"Exiguobacterium profundum",45
18108,L2,"CCUG 47136, DSM 14481, CIP 107162, KCTC 3810",1,"Exiguobacterium undae",45
134353,RASEN,"JCM 14728, NBRC 103205, KCTC 5595",1,"Exilispira thermophila",50
131261,S4,"DSM 100911, CGMCC 1.10977, JCM 17803",1,"Extensimonas vulgaris",48
138280,,"CIP 105962, CCUG 36813, CCM 4931",1,"Facklamia hominis",45
138278,7949,"CIP 105963, CCUG 32738, LMG 14693",0,"Facklamia hominis",45
137693,164/97,"CCM 4932, CIP 105583, CCUG 37419, ATCC 700631",1,"Facklamia ignava",45
136524,,"CIP 106447, CCUG 37659",0,"Facklamia ignava",45
138281,1144-97,"CCM 4946, CIP 105964, CCUG 37842",1,"Facklamia languida",45
138279,,"CIP 105965, CCUG 39606",0,"Facklamia languida",45
132842,"strain A/G13/99/2","ATCC BAA-466, DSM 104273, CCUG 42728, CIP 106764",1,"Facklamia miroungae",45
132843,M13582,"DSM 104271, CIP 105940, CCUG 28783 A, ATCC 700629, LMG 18982, Str 2/84, CCUG 28783A",1,"Facklamia sourekii",45
138272,,"CIP 105939, CCUG 31976",0,"Facklamia sourekii",45
132844,GF112B,"DSM 104272, CCUG 30090, CIP 106117, ATCC 700838, CCM 4934",1,"Ruoffia tabacinasalis",45
7586,M597/99/10,"DSM 13988, CCUG 42953, CIP 107054, JCM 11677",1,"Falsarthrobacter nasiphocae",45
3043,,"DSM 15829, ATCC BAA-55, CCUG 38953, CIP 106431, KCTC 15240",1,"Fannyhessea vaginae",45
109,Y005,"DSM 19514, ATCC BAA-1645",1,"Ferrithrix thermotolerans",50.0
18101,AEDII12DO,"DSM 10642",1,"Ferroglobus placidus",85
175542,,"DSM 113467, JCM 39283, PD 1",1,"Fervidibacter sacchari",80
23861,AeB,"DSM 25808, JCM 15555, KCTC 5667",1,"Fervidicella metallireducens",50
17820,Kam940,"DSM 19380, JCM 18336, VKM B-2539",1,"Fervidicoccus fontis",55-85
,,,,,65-70
,,,,,80
16698,Y170,"DSM 21121, JCM 15106, KCTC 5610",1,"Fervidicola ferrireducens",55-80
,,,,,70
17038,CBS-1,"DSM 17883, JCM 13353",1,"Fervidobacterium changbaicum",55-90
,,,,,75
,,,,,75-80
17036,AB39,"DSM 13020, ACM 5017",1,"Fervidobacterium gondwanense",65
17034,H21,"DSM 5733, ATCC 49647",1,"Fervidobacterium islandicum",65
17033,Rt17-B1,"DSM 5306, ATCC 35602",1,"Fervidobacterium nodosum",47
,,,,,70
,,,,,85
17035,Ven5,"DSM 9078",1,"Fervidobacterium pennivorans",65
17039,1445t,"DSM 21630, VKM B-2549",1,"Fervidobacterium riparium",70
17037,"Kebo 3","DSM 13770",0,"Fervidobacterium sp.",65
139867,R8,"DSM 21710",0,"Fervidobacterium sp.",70
133268,FC2004,"JCM 18757, ATCC BAA-2483, ATCC AA-2483",1,"Fervidobacterium thailandense",60.0-88.0
,,,,,80
1205,"V2-BIII-A2, V<SUB>2</SUB>-BIII-A<SUB>2</SUB>","DSM 14730, CCM 4982, CIP 108015",1,"Fictibacillus barbaricus",45
,,,,,55
1218,R-13853,"DSM 15865, LMG 21880",1,"Fictibacillus gelatini",45
,,,,,50
1326,"SH 714","DSM 13259, ATCC 700960, JCM 12288, CIP 107088",1,"Filobacillus milosensis",55
163089,,"JCM 21138, ATCC 23126, CIP 104807, IAM 14298, IFO 15941, NBRC 15941, NRRL B-14729",1,"Flammeovirga aprica",45
136420,,"CIP 105534, ATCC 29585, LMG 1342, UASM B-2-25",0,"Flavobacterium bizetiae",45
136421,,"CIP 105535, ATCC 29586, UASM E-1-25",0,"Flavobacterium bizetiae",45
133366,wh15,"CCTCC AB 2015420, JCM 31173",1,"Myroides cloacae",50
5543,"NICMB 13737, A2i","DSM 17623, ATCC 700810, CIP 107124, NBRC 102676, NCIMB 13737",1,"Flavobacterium frigidarium",45
5537,R-9014,"DSM 15719, CIP 108385, LMG 21922",1,"Flavobacterium frigoris",45
5541,,"DSM 16209, CIP 108325, LMG 22022",1,"Flavobacterium fryxellicola",45
5532,R-8899,"DSM 15343, LMG 21477, CIP 108171",1,"Flavobacterium gelidilacus",45
140383,JM-222,"DSM 100397, CCM 8610, LMG 28821, CIP 111493, CIP 110906",1,"Flavobacterium gossypii",50
5547,KW05,"DSM 17797, IAM 15099, JCM 21560, KCTC 12201, NBRC 102009, DSM 19729, CIP 108709",1,"Flavobacterium granuli",45
5531,LCI,"DSM 12611, ACAM 376, ATCC 51468, CIP 105745",1,"Flavobacterium hibernum",45
5515,"UW 101","CCUG 35202, NCIMB 11054, LMG 1341, CFBP 3036, CIP 100931, JCM 8514, DSM 2064, ATCC 17061, IAM 14304, IFO 14942, NBRC 14942, NCIB 11054, Cy j3, MYX 1.1.1, BCRC 14874, GIFU 2500, LMG 1340, NCCB 96103, MYX 1.1.1.",1,"Flavobacterium johnsoniae subsp. johnsoniae",45
5535,ST-82,"DSM 15094, JCM 11473, CCUG 58906, LMG 21930, CIP 107957, KCTC 12494, NBRC 103156",1,"Flavobacterium limicola",45
5555,ZF-8,"DSM 19742, AS 1.2747, JCM 11313, CGMCC 1.2747, CIP 108050, KCTC 12490",1,"Flavobacterium omnivorum",45
5540,R-7582,"DSM 16141, CIP 108326, LMG 22018, KCTC 22843",1,"Flavobacterium psychrolimnae",45
5554,,"DSM 22377, ACAM 602, LMG 21423, CCUG 58907, CIP 107447",1,"Flavobacterium tegetincola",45
24019,G-21,"DSM 19814, BKM 1325, CCM 3496, CCUG 22402, NCTC 11526, VKM 1325",1,"Flavobacterium thermophilum",45
5542,5-O-C,"DSM 3661, ACAM 81, IAM 12026, NCMB 2069, JCM 20358, IFO 14972, LMG 8372, NBRC 14972, NCIMB 2069, CIP 107448",1,"Flavobacterium xanthum",45
5556,ZF-6,"DSM 19743, AS 1.2749, JCM 11314, CGMCC 1.2749, CIP 108285, KCTC 12491",1,"Flavobacterium xinjiangense",45
136522,CR-141,"CIP 106407, ATCC 23087, LMG 13167, NCIMB 1370",0,"Hugenholtzia roseola",45
138191,,"CIP 105251",0,"Helicobacter rappini",45
3839,,"DSM 4947, MAS 10",1,"Flexistipes sinusarabici",45
137673,,"CIP 104803, ATCC 23162, IFO 15976, NCIMB 1443, JCM 21384, IAM 14894, LMG 8376, NBRC 15976",0,"Flexibacter aggregans",45
158536,HibF3,"LMG 29831, JCM 31735",1,"Floricoccus penangensis",45
158537,DF1,"LMG 29833, JCM 31733",1,"Floricoccus tropicus",45
22969,BELH25,"DSM 24455, JCM 17559",1,"Fonticella tunisiensis",45-70
,,,,,55
23456,HA-01,"DSM 23609, CCUG 59713",1,"Fontimonas thermophila",47.5
,,,,,50
,,,,,56
140267,AT2,"DSM 100451, CSUR P2014",1,"Allofournierella massiliensis",45
,,,,,55
7325,801,"DSM 10309, ATCC BAA-3, JCM 11265, KCTC 39911, CIP 107823, IAM 15122, NBRC 103066, VKM Ac-2505",1,"Frigoribacterium faeni",45
6461,,"CCUG 32260, NCIMB 8039, JCM 1117, IFO 13954, DSM 20203, ATCC 8288, NCIB 8039, BCRC 14623, CECT 4785, CIP 103042, KCTC 3543, LMG 9201, NBRC 13954, NCFB 2167, NRIC 0973, NRRL B-1841, VTT E-91473, NCDO 2167",1,"Fructilactobacillus fructivorans",45
172824,W1,CRBIP24.176,0,"Fructilactobacillus fructivorans",45
172825,W2,CRBIP24.177,0,"Fructilactobacillus fructivorans",45
6519,L-12,"DSM 20451, ATCC 27651, NRRL B-3934, CCUG 30143, LMG 7946, JCM 5668, BCRC 14063, CIP 103252, KCTC 3205, LMG 16002, LMG 17498, NRIC 1548, NRRL: B-3934",1,"Fructilactobacillus sanfranciscensis",45
6862,FS-1,"DSM 13613, JCM 12225, LMG 21928, NRRL B-23447, BCRC 81231, CIP 107593",1,"Fructobacillus ficulneus",45
6863,"LC-51, LC51","DSM 15468, CECT 5759, JCM 17832, BCRC 81234, CIP 109309, LMG 23899, NCIMB 14364, NRIC 0698",1,"Fructobacillus pseudoficulneus",45
528,,"DSM 15513, ATCC BAA-666, KCTC 12091, CCUG 52903, CIP 108376, HTCC 2506",1,"Fulvimarina pelagi",45
166227,SL3-2-4,"UICC B-83, NRRL B-67478, InaCC A981",1,"Gandjariella thermophila",45
5451,,"DSM 15102, CIP 107615, MET 79",1,"Garciella nitratireducens",55
1757,594,"DSM 4944, ATCC 14018, CCUG 3717, NCTC 10915, NCTC 10287, LMG 7832, JCM 11026, BCRC 17040, CIP 70.74, KCTC 5096, LMG 14323",1,"Gardnerella vaginalis",45
134735,448,"CIP 57.37",0,"Gardnerella vaginalis",45
134939,,"CIP 102763",0,"Gardnerella vaginalis",45
135019,154.87,"CIP 102888",0,"Gardnerella vaginalis",45
135327,"AmMS 117","CIP 103660, ATCC 49145",0,"Gardnerella vaginalis",45
137783,585.85,"CIP 101815",0,"Gardnerella vaginalis",45
137906,66-86,"CIP 102161",0,"Gardnerella vaginalis",45
135077,TGO,"CIP 107638, DSM 14054, ATCC BAA-262",1,"Gelria glutamica",55
137692,617-93,"CIP 105584, CCUG 37817, CCM 4940",1,"Gemella bergeri",45
18122,M60449/99/1,"DSM 15828, CCUG 42726, CIP 106481, ATCC BAA-287",1,"Gemella cuniculi",45
138670,"Neisseria haemolysans","CIP 101126, ATCC 10379, NCTC 12968, CCUG 37985, DSM 107751, LMG 18984",1,"Gemella haemolysans",45
136242,,"CIP 103933",0,"Gemella haemolysans",45
137154,H5,"CIP 80.6, NCTC 10244",0,"Gemella haemolysans",45
137219,"729.12.81, 72.82","CIP 102937",0,"Gemella haemolysans",45
137293,"Vil, 716-79","CIP 80.36",0,"Gemella haemolysans",45
137608,33-80,"CIP 80.38",0,"Gemella haemolysans",45
137691,262-83,"CIP 100166",0,"Gemella haemolysans",45
137841,868.84,"CIP 101215",0,"Gemella haemolysans",45
138570,485.83,"CIP 100301",0,"Gemella haemolysans",45
138716,320-86,"CIP 102345",0,"Gemella haemolysans",45
139072,"Cas, 752-79","CIP 80.37",0,"Gemella haemolysans",45
18121,"2917 B","DSM 20572, ATCC 27824, JCM 12968, VPI 5424, CCUG 15561, CCUG 18164, CECT 991, CIP 81.10, LMG 18985, NCDO 2228, NCIMB 702228, NCTC 11323",1,"Gemella morbillorum",45
138960,"698-75, Halbert","CIP 76.20",0,"Gemella morbillorum",45
135122,M663-98-1,"CIP 106318, CCUG 39489, ATCC BAA-58",1,"Gemella palaticanis",45
138271,2045-94,"CIP 105929, CCUG 37820, CCM 4941",1,"Gemella sanguinis",45
138268,,"CIP 105930, CCUG 24073",0,"Gemella sanguinis",45
138269,B57352,"CIP 105931, CCUG 33602",0,"Gemella sanguinis",45
17872,D2-3,"DSM 18922, ATCC BAA-1445, UCCCB102",1,"Geminicoccus roseus",45
130203,G1w1,"DSM 28325, VKM B-2853",1,"Geobacillus icigianus",55
1452,"DS1, R-35651","DSM 15726, LMG 23069, VKM B-2301",1,"Geobacillus jurassicus",45.0-65.0
,,,,,55
,,,,,58.0-60.0
1453,"DS2, R-32597","DSM 15727",0,"Geobacillus jurassicus",55
